days,repository_language,lang_count
2013-06-14,VimL,1074
2013-06-15,VimL,804
2013-06-16,VimL,884
2013-06-17,VimL,1231
2013-06-18,VimL,1238
2013-06-19,VimL,1196
2013-06-20,VimL,1243
2013-06-21,VimL,1161
2013-06-22,VimL,827
2013-06-23,VimL,820
2013-06-24,VimL,1256
2013-06-25,VimL,1221
2013-06-26,VimL,1297
2013-06-27,VimL,1182
2013-06-28,VimL,1137
2013-06-29,VimL,854
2013-06-30,VimL,926
2013-07-01,VimL,1267
2013-07-02,VimL,1315
2013-07-03,VimL,1222
2013-07-04,VimL,1084
2013-07-05,VimL,1240
2013-07-06,VimL,756
2013-07-07,VimL,920
2013-07-08,VimL,1476
2013-07-09,VimL,1474
2013-07-10,VimL,1399
2013-07-11,VimL,1285
2013-07-12,VimL,1178
2013-07-13,VimL,929
2013-07-14,VimL,988
2013-07-15,VimL,1289
2013-07-16,VimL,1393
2013-07-17,VimL,1302
2013-07-18,VimL,1220
2013-07-19,VimL,1217
2013-07-20,VimL,817
2013-07-21,VimL,911
2013-07-22,VimL,1182
2013-07-23,VimL,1272
2013-07-24,VimL,1335
2013-07-25,VimL,1290
2013-07-26,VimL,1115
2013-07-27,VimL,827
2013-07-28,VimL,839
2013-07-29,VimL,1255
2013-07-30,VimL,1214
2013-07-31,VimL,1198
2013-08-01,VimL,1200
2013-08-02,VimL,1172
2013-08-03,VimL,784
2013-08-04,VimL,776
2013-08-05,VimL,1224
2013-08-06,VimL,1201
2013-08-07,VimL,1135
2013-08-08,VimL,1128
2013-08-09,VimL,1140
2013-08-10,VimL,867
2013-08-11,VimL,1017
2013-08-12,VimL,1306
2013-08-13,VimL,1372
2013-08-14,VimL,1244
2013-08-15,VimL,1127
2013-08-16,VimL,1180
2013-08-17,VimL,876
2013-08-18,VimL,1056
2013-08-19,VimL,1380
2013-08-20,VimL,1392
2013-08-21,VimL,1430
2013-08-22,VimL,1403
2013-08-23,VimL,1215
2013-08-24,VimL,925
2013-08-25,VimL,991
2013-08-26,VimL,1369
2013-08-27,VimL,1469
2013-08-28,VimL,1307
2013-08-29,VimL,1393
2013-08-30,VimL,1287
2013-08-31,VimL,963
2013-09-01,VimL,875
2013-09-02,VimL,1405
2013-09-03,VimL,1491
2013-09-04,VimL,572
2013-09-06,VimL,1075
2013-09-07,VimL,894
2013-09-08,VimL,1030
2013-09-09,VimL,1356
2013-09-10,VimL,1249
2013-09-11,VimL,1537
2013-09-12,VimL,1279
2013-09-13,VimL,1189
2013-09-14,VimL,869
2013-09-15,VimL,969
2013-09-16,VimL,1325
2013-09-17,VimL,1270
2013-09-18,VimL,1217
2013-09-19,VimL,895
2013-09-20,VimL,953
2013-09-21,VimL,872
2013-09-22,VimL,936
2013-09-23,VimL,1291
2013-09-24,VimL,1216
2013-09-25,VimL,1127
2013-09-26,VimL,1272
2013-09-27,VimL,1158
2013-09-28,VimL,915
2013-09-29,VimL,912
2013-09-30,VimL,1223
2013-10-01,VimL,1154
2013-10-02,VimL,1149
2013-10-03,VimL,1134
2013-10-04,VimL,1077
2013-10-05,VimL,804
2013-10-06,VimL,956
2013-10-07,VimL,1244
2013-10-08,VimL,1219
2013-10-09,VimL,1270
2013-10-10,VimL,1226
2013-10-11,VimL,1350
2013-10-12,VimL,978
2013-10-13,VimL,948
