days,repository_language,lang_count
2013-02-21,Go,405
2013-02-22,Go,382
2013-02-23,Go,268
2013-02-24,Go,393
2013-02-25,Go,407
2013-02-26,Go,439
2013-02-27,Go,431
2013-02-28,Go,384
2013-03-01,Go,406
2013-03-02,Go,305
2013-03-03,Go,350
2013-03-04,Go,411
2013-03-05,Go,420
2013-03-06,Go,464
2013-03-07,Go,441
2013-03-08,Go,392
2013-03-09,Go,275
2013-03-10,Go,394
2013-03-11,Go,488
2013-03-12,Go,491
2013-03-13,Go,454
2013-03-14,Go,462
2013-03-15,Go,494
2013-03-16,Go,401
2013-03-17,Go,361
2013-03-18,Go,439
2013-03-19,Go,497
2013-03-20,Go,580
2013-03-21,Go,459
2013-03-22,Go,466
2013-03-23,Go,405
2013-03-24,Go,402
2013-03-25,Go,585
2013-03-26,Go,572
2013-03-27,Go,590
2013-03-28,Go,671
2013-03-29,Go,437
2013-03-30,Go,398
2013-03-31,Go,400
2013-04-01,Go,500
2013-04-02,Go,582
2013-04-03,Go,581
2013-04-04,Go,563
2013-04-05,Go,537
2013-04-06,Go,427
2013-04-07,Go,517
2013-04-08,Go,495
2013-04-09,Go,501
2013-04-10,Go,519
2013-04-11,Go,535
2013-04-12,Go,520
2013-04-13,Go,327
2013-04-14,Go,448
2013-04-15,Go,580
2013-04-16,Go,500
2013-04-17,Go,545
2013-04-18,Go,574
2013-04-19,Go,564
2013-04-20,Go,527
2013-04-21,Go,483
2013-04-22,Go,584
2013-04-23,Go,667
2013-04-24,Go,614
2013-04-25,Go,599
2013-04-26,Go,435
2013-04-27,Go,442
2013-04-28,Go,562
2013-04-29,Go,530
2013-04-30,Go,517
2013-05-01,Go,415
2013-05-02,Go,614
2013-05-03,Go,513
2013-05-04,Go,383
2013-05-05,Go,349
2013-05-06,Go,639
2013-05-07,Go,604
2013-05-08,Go,641
2013-05-09,Go,622
2013-05-10,Go,714
2013-05-11,Go,462
2013-05-12,Go,410
2013-05-13,Go,601
2013-05-14,Go,732
2013-05-15,Go,534
2013-05-16,Go,597
2013-05-17,Go,537
2013-05-18,Go,475
2013-05-19,Go,527
2013-05-20,Go,618
2013-05-21,Go,638
2013-05-22,Go,697
2013-05-23,Go,717
2013-05-24,Go,646
2013-05-25,Go,437
2013-05-26,Go,498
2013-05-27,Go,574
2013-05-28,Go,616
2013-05-29,Go,670
2013-05-30,Go,732
2013-05-31,Go,621
2013-06-01,Go,441
2013-06-02,Go,603
2013-06-03,Go,709
2013-06-04,Go,682
2013-06-05,Go,646
2013-06-06,Go,685
2013-06-07,Go,709
2013-06-08,Go,441
2013-06-09,Go,504
2013-06-10,Go,572
2013-06-11,Go,654
2013-06-12,Go,631
2013-06-13,Go,688
2013-06-14,Go,569
2013-06-15,Go,526
2013-06-16,Go,588
2013-06-17,Go,561
2013-06-18,Go,610
2013-06-19,Go,570
2013-06-20,Go,627
2013-06-21,Go,684
2013-06-22,Go,545
2013-06-23,Go,582
2013-06-24,Go,584
2013-06-25,Go,701
2013-06-26,Go,677
2013-06-27,Go,722
2013-06-28,Go,647
2013-06-29,Go,637
2013-06-30,Go,609
2013-07-01,Go,765
2013-07-02,Go,688
2013-07-03,Go,640
2013-07-04,Go,590
2013-07-05,Go,577
2013-07-06,Go,546
2013-07-07,Go,570
2013-07-08,Go,560
2013-07-09,Go,720
2013-07-10,Go,675
2013-07-11,Go,649
2013-07-12,Go,727
2013-07-13,Go,468
2013-07-14,Go,551
2013-07-15,Go,779
2013-07-16,Go,791
2013-07-17,Go,611
2013-07-18,Go,603
2013-07-19,Go,647
2013-07-20,Go,546
2013-07-21,Go,447
2013-07-22,Go,635
2013-07-23,Go,742
2013-07-24,Go,695
2013-07-25,Go,688
2013-07-26,Go,688
2013-07-27,Go,545
2013-07-28,Go,620
2013-07-29,Go,805
2013-07-30,Go,1038
2013-07-31,Go,804
2013-08-01,Go,754
2013-08-02,Go,694
2013-08-03,Go,485
2013-08-04,Go,531
2013-08-05,Go,770
2013-08-06,Go,826
2013-08-07,Go,660
2013-08-08,Go,829
2013-08-09,Go,822
2013-08-10,Go,609
2013-08-11,Go,551
2013-08-12,Go,812
2013-08-13,Go,910
2013-08-14,Go,860
2013-08-15,Go,660
2013-08-16,Go,724
2013-08-17,Go,572
2013-08-18,Go,620
2013-08-19,Go,865
2013-08-20,Go,816
2013-08-21,Go,883
2013-08-22,Go,790
2013-08-23,Go,820
2013-08-24,Go,740
2013-08-25,Go,663
2013-08-26,Go,740
2013-08-27,Go,853
2013-08-28,Go,713
2013-08-29,Go,826
2013-08-30,Go,762
2013-08-31,Go,613
2013-09-01,Go,678
2013-09-02,Go,751
2013-09-03,Go,857
2013-09-04,Go,315
2013-09-06,Go,574
2013-09-07,Go,647
2013-09-08,Go,756
2013-09-09,Go,908
2013-09-10,Go,828
2013-09-11,Go,916
2013-09-12,Go,786
2013-09-13,Go,743
2013-09-14,Go,645
2013-09-15,Go,803
2013-09-16,Go,780
2013-09-17,Go,797
2013-09-18,Go,833
2013-09-19,Go,691
2013-09-20,Go,743
2013-09-21,Go,590
2013-09-22,Go,718
2013-09-23,Go,750
2013-09-24,Go,882
2013-09-25,Go,812
2013-09-26,Go,736
2013-09-27,Go,757
2013-09-28,Go,597
2013-09-29,Go,753
2013-09-30,Go,1042
2013-10-01,Go,829
2013-10-02,Go,880
2013-10-03,Go,787
2013-10-04,Go,785
2013-10-05,Go,530
2013-10-06,Go,1065
2013-10-07,Go,895
2013-10-08,Go,938
2013-10-09,Go,946
2013-10-10,Go,915
2013-10-11,Go,899
2013-10-12,Go,577
2013-10-13,Go,670
