days,repository_language,lang_count
2013-03-19,PHP,10305
2013-02-01,PHP,7161
2013-05-03,PHP,9445
2012-09-14,PHP,5989
2012-10-17,PHP,7148
2012-12-22,PHP,3950
2013-06-25,PHP,10835
2013-03-21,PHP,10448
2013-05-12,PHP,6331
2012-04-18,PHP,16968
2012-11-29,PHP,7961
2013-01-22,PHP,8115
2013-01-21,PHP,7781
2012-11-25,PHP,5393
2012-11-26,PHP,8132
2012-04-25,PHP,15939
2012-11-04,PHP,5187
2012-11-01,PHP,6959
2012-07-12,PHP,11430
2013-01-10,PHP,9063
2012-04-19,PHP,17955
2013-03-29,PHP,9331
2013-05-23,PHP,10267
2012-07-15,PHP,7452
2012-10-24,PHP,7469
2012-12-12,PHP,8165
2013-01-13,PHP,5311
2012-05-25,PHP,15114
2013-02-20,PHP,8160
2012-10-05,PHP,6511
2013-03-26,PHP,9699
2012-11-22,PHP,7087
2013-04-06,PHP,6670
2012-12-02,PHP,5626
2013-07-03,PHP,10261
2013-06-30,PHP,5974
2013-02-07,PHP,7736
2013-03-14,PHP,9270
2013-08-29,PHP,10809
2012-06-23,PHP,6520
2013-04-08,PHP,10847
2013-06-21,PHP,9360
2012-11-06,PHP,7652
2013-07-13,PHP,6016
2012-10-27,PHP,4635
2013-01-31,PHP,6790
2013-06-12,PHP,11273
2013-07-22,PHP,8866
2013-06-26,PHP,10157
2013-02-25,PHP,7867
2012-04-10,PHP,16386
2012-03-12,PHP,15660
2013-09-18,PHP,11111
2013-02-26,PHP,9871
2013-07-08,PHP,9614
2013-05-30,PHP,10174
2012-03-22,PHP,16704
2013-02-22,PHP,9322
2012-07-02,PHP,10996
2012-11-11,PHP,5347
2012-10-03,PHP,7190
2013-05-20,PHP,9270
2013-08-20,PHP,10036
2013-01-01,PHP,3607
2012-10-20,PHP,4329
2012-12-20,PHP,8268
2012-09-01,PHP,7394
2012-04-03,PHP,17166
2012-04-21,PHP,10224
2013-09-22,PHP,6765
2012-11-12,PHP,7566
2013-05-02,PHP,10089
2013-06-09,PHP,6100
2013-02-03,PHP,5144
2012-12-11,PHP,8316
2012-04-26,PHP,16254
2012-10-22,PHP,7179
2013-04-21,PHP,6530
2012-03-23,PHP,15114
2013-03-31,PHP,5903
2012-10-15,PHP,7498
2012-03-16,PHP,13800
2012-10-21,PHP,4498
2012-10-19,PHP,6847
2012-05-30,PHP,17331
2012-11-08,PHP,7573
2012-05-02,PHP,16221
2012-12-03,PHP,7928
2012-10-28,PHP,4913
2013-08-01,PHP,9839
2013-06-17,PHP,9969
2013-09-23,PHP,10367
2012-10-26,PHP,6748
2012-03-17,PHP,9021
2013-03-22,PHP,10130
2012-03-11,PHP,9132
2012-05-21,PHP,16296
2013-03-01,PHP,9932
2013-02-19,PHP,7991
2012-03-14,PHP,14850
2013-05-11,PHP,6358
2013-03-13,PHP,9810
2013-04-20,PHP,6498
2013-09-26,PHP,10370
