days,repository_language,lang_count
2012-05-31,Python,16218
2012-08-07,Python,11000
2013-06-13,Python,11020
2013-08-12,Python,10703
2012-12-25,Python,3369
2013-04-30,Python,10787
2013-08-13,Python,11510
2013-01-20,Python,5332
2012-06-21,Python,11938
2012-06-05,Python,18132
2013-02-14,Python,7168
2012-05-10,Python,18606
2013-02-11,Python,7065
2012-07-30,Python,11588
2012-07-09,Python,11480
2012-10-12,Python,6831
2013-01-11,Python,7451
2012-04-15,Python,12414
2012-12-29,Python,4463
2012-06-20,Python,12088
2012-04-03,Python,16611
2013-03-03,Python,6927
2012-06-07,Python,16854
2012-04-12,Python,17187
2013-10-13,Python,7275
2013-05-27,Python,9238
2012-09-27,Python,7015
2013-05-14,Python,10805
2013-05-09,Python,10130
2012-06-03,Python,10290
2012-11-22,Python,6731
2012-06-17,Python,5862
2012-10-19,Python,6821
2013-02-23,Python,7140
2012-11-30,Python,6962
2012-06-06,Python,17337
2012-09-12,Python,13850
2013-06-06,Python,10996
2013-05-13,Python,10692
2013-06-21,Python,10215
2013-06-22,Python,6007
2013-02-02,Python,4273
2013-05-01,Python,9402
2012-10-30,Python,7840
2013-07-05,Python,9728
2012-03-18,Python,10185
2013-01-18,Python,6674
2012-11-02,Python,6792
2013-08-31,Python,6415
2013-03-27,Python,10133
2013-05-30,Python,10482
2012-08-01,Python,12742
2013-02-05,Python,7368
2013-08-27,Python,11760
2012-12-21,Python,6166
2012-05-26,Python,9606
2012-11-14,Python,7655
2013-02-27,Python,10272
2013-03-13,Python,10580
2012-04-27,Python,16014
2013-10-09,Python,12797
2012-07-06,Python,11096
2013-02-10,Python,5725
2013-02-06,Python,7791
2012-12-01,Python,4991
2012-10-08,Python,6614
2012-12-30,Python,4543
2012-12-19,Python,7637
2013-04-14,Python,7294
2012-07-29,Python,6692
2012-04-24,Python,17415
2012-06-10,Python,10947
2013-01-15,Python,7494
2013-05-05,Python,7081
2013-06-11,Python,11158
2013-03-06,Python,9618
2013-08-03,Python,6111
2012-04-29,Python,11382
2013-08-23,Python,10798
2013-09-23,Python,11204
2012-11-12,Python,7370
2013-07-08,Python,11556
2012-10-28,Python,5068
2012-09-14,Python,6609
2013-04-16,Python,9678
2013-02-09,Python,4771
2012-07-15,Python,8220
2012-03-30,Python,16941
2013-01-01,Python,3414
2012-04-01,Python,10230
2012-03-15,Python,14916
2013-08-22,Python,11779
2013-02-22,Python,9328
2013-09-09,Python,10655
2012-05-09,Python,17190
2013-06-09,Python,6799
2013-10-04,Python,11030
2013-07-22,Python,10354
2013-05-23,Python,10799
2012-11-25,Python,5067
2012-10-10,Python,7202
2012-08-18,Python,9046
2013-01-02,Python,5969
2012-12-12,Python,8011
2013-06-28,Python,10815
2012-11-07,Python,7503
2012-07-12,Python,12750
2013-05-31,Python,10116
2012-10-07,Python,4274
2012-08-04,Python,7326
2013-10-05,Python,7682
2013-08-26,Python,11011
2013-09-06,Python,9026
2012-05-20,Python,10692
2012-03-19,Python,16290
2012-09-15,Python,4378
2013-05-24,Python,10175
2012-11-16,Python,7567
2013-07-02,Python,11357
2013-05-10,Python,9856
2013-01-04,Python,6813
2013-09-16,Python,11567
2012-12-26,Python,4249
2012-06-24,Python,7004
2012-08-16,Python,11564
2012-08-19,Python,19610
2013-03-16,Python,6599
2012-08-27,Python,24144
2013-03-25,Python,10078
2013-04-11,Python,11386
2012-06-22,Python,11382
2013-04-29,Python,10082
2013-01-17,Python,7124
2012-04-19,Python,18849
2012-07-16,Python,12250
2013-09-27,Python,10825
2013-07-29,Python,11334
2012-03-24,Python,10758
2012-04-11,Python,17538
2013-07-04,Python,9933
2013-06-07,Python,10450
2012-08-08,Python,12200
2012-09-20,Python,6592
2012-07-27,Python,10810
2013-07-12,Python,12707
2013-09-02,Python,9622
2012-10-16,Python,7526
2013-05-21,Python,10839
2012-08-05,Python,6754
2012-04-14,Python,12147
2012-12-05,Python,8563
2013-09-30,Python,11726
2013-09-19,Python,9519
2013-09-11,Python,12238
2012-06-30,Python,6642
2013-06-24,Python,10054
2013-06-27,Python,11342
2013-07-19,Python,11472
