days,repository_language,lang_count
2013-09-19,Dart,74
2013-09-20,Dart,82
2013-09-21,Dart,79
2013-09-22,Dart,58
2013-09-23,Dart,95
2013-09-24,Dart,95
2013-09-25,Dart,100
2013-09-26,Dart,93
2013-09-27,Dart,89
2013-09-28,Dart,66
2013-09-29,Dart,53
2013-09-30,Dart,120
2013-10-01,Dart,91
2013-10-02,Dart,122
2013-10-03,Dart,104
2013-10-04,Dart,124
2013-10-05,Dart,82
2013-10-06,Dart,53
2013-10-07,Dart,110
2013-10-08,Dart,83
2013-10-09,Dart,92
2013-10-10,Dart,83
2013-10-11,Dart,80
2013-10-12,Dart,107
2013-10-13,Dart,62
