days,repository_language,lang_count
2012-12-14,JavaScript,16516
2012-12-15,JavaScript,10449
2012-12-16,JavaScript,11180
2012-12-17,JavaScript,16035
2012-12-18,JavaScript,15880
2012-12-19,JavaScript,15633
2012-12-20,JavaScript,15457
2012-12-21,JavaScript,13501
2012-12-22,JavaScript,8830
2012-12-23,JavaScript,7592
2012-12-24,JavaScript,9623
2012-12-25,JavaScript,7879
2012-12-26,JavaScript,10014
2012-12-27,JavaScript,12337
2012-12-28,JavaScript,12478
2012-12-29,JavaScript,9991
2012-12-30,JavaScript,10050
2012-12-31,JavaScript,10559
2013-01-01,JavaScript,7645
2013-01-02,JavaScript,12902
2013-01-03,JavaScript,15128
2013-01-04,JavaScript,14977
2013-01-05,JavaScript,11597
2013-01-06,JavaScript,12312
2013-01-07,JavaScript,16341
2013-01-08,JavaScript,17791
2013-01-09,JavaScript,16576
2013-01-10,JavaScript,17371
2013-01-11,JavaScript,15809
2013-01-12,JavaScript,11257
2013-01-13,JavaScript,12231
2013-01-14,JavaScript,17043
2013-01-15,JavaScript,17930
2013-01-16,JavaScript,15155
2013-01-17,JavaScript,16784
2013-01-18,JavaScript,15425
2013-01-19,JavaScript,10436
2013-01-20,JavaScript,12933
2013-01-21,JavaScript,16238
2013-01-22,JavaScript,17298
2013-01-23,JavaScript,17589
2013-01-24,JavaScript,17456
2013-01-25,JavaScript,16133
2013-01-26,JavaScript,12498
2013-01-27,JavaScript,14318
2013-01-28,JavaScript,16769
2013-01-29,JavaScript,17211
2013-01-30,JavaScript,17849
2013-01-31,JavaScript,14735
2013-02-01,JavaScript,13616
2013-02-02,JavaScript,10069
2013-02-03,JavaScript,12075
2013-02-04,JavaScript,16359
2013-02-05,JavaScript,17516
2013-02-06,JavaScript,17162
2013-02-07,JavaScript,16970
2013-02-08,JavaScript,15224
2013-02-09,JavaScript,11619
2013-02-10,JavaScript,12369
2013-02-11,JavaScript,16228
2013-02-12,JavaScript,17031
2013-02-13,JavaScript,16483
2013-02-14,JavaScript,15608
2013-02-15,JavaScript,14945
2013-02-16,JavaScript,11114
2013-02-17,JavaScript,12890
2013-02-18,JavaScript,17490
2013-02-19,JavaScript,19020
2013-02-20,JavaScript,19128
2013-02-21,JavaScript,20596
2013-02-22,JavaScript,20097
2013-02-23,JavaScript,14390
2013-02-24,JavaScript,16134
2013-02-25,JavaScript,17593
2013-02-26,JavaScript,22109
2013-02-27,JavaScript,22122
2013-02-28,JavaScript,21966
2013-03-01,JavaScript,20172
2013-03-02,JavaScript,14486
2013-03-03,JavaScript,15780
2013-03-04,JavaScript,22421
2013-03-05,JavaScript,22462
2013-03-06,JavaScript,21469
2013-03-07,JavaScript,22128
2013-03-08,JavaScript,20639
2013-03-09,JavaScript,14792
2013-03-10,JavaScript,15778
2013-03-11,JavaScript,20977
2013-03-12,JavaScript,21703
2013-03-13,JavaScript,23297
2013-03-14,JavaScript,20669
2013-03-15,JavaScript,21323
2013-03-16,JavaScript,14213
2013-03-17,JavaScript,17121
2013-03-18,JavaScript,20341
2013-03-19,JavaScript,23502
2013-03-20,JavaScript,23880
2013-03-21,JavaScript,23323
2013-03-22,JavaScript,22129
2013-03-23,JavaScript,14928
2013-03-24,JavaScript,17522
2013-03-25,JavaScript,23619
2013-03-26,JavaScript,22765
2013-03-27,JavaScript,23275
2013-03-28,JavaScript,21777
2013-03-29,JavaScript,19904
2013-03-30,JavaScript,13895
2013-03-31,JavaScript,14543
2013-04-01,JavaScript,20356
2013-04-02,JavaScript,23714
2013-04-03,JavaScript,22778
2013-04-04,JavaScript,22519
2013-04-05,JavaScript,22267
2013-04-06,JavaScript,16758
2013-04-07,JavaScript,18815
2013-04-08,JavaScript,23980
2013-04-09,JavaScript,24427
2013-04-10,JavaScript,23936
2013-04-11,JavaScript,23814
2013-04-12,JavaScript,22360
2013-04-13,JavaScript,14960
2013-04-14,JavaScript,17287
2013-04-15,JavaScript,22303
2013-04-16,JavaScript,22043
2013-04-17,JavaScript,21061
2013-04-18,JavaScript,23639
2013-04-19,JavaScript,21596
2013-04-20,JavaScript,16479
2013-04-21,JavaScript,16879
2013-04-22,JavaScript,23698
2013-04-23,JavaScript,25824
2013-04-24,JavaScript,24477
2013-04-25,JavaScript,24079
2013-04-26,JavaScript,20557
2013-04-27,JavaScript,16698
2013-04-28,JavaScript,18242
2013-04-29,JavaScript,22596
2013-04-30,JavaScript,23633
2013-05-01,JavaScript,20864
2013-05-02,JavaScript,23622
2013-05-03,JavaScript,23246
2013-05-04,JavaScript,15435
2013-05-05,JavaScript,15577
2013-05-06,JavaScript,22654
2013-05-07,JavaScript,23231
2013-05-08,JavaScript,24444
2013-05-09,JavaScript,22877
2013-05-10,JavaScript,22122
2013-05-11,JavaScript,15334
2013-05-12,JavaScript,15420
2013-05-13,JavaScript,24313
2013-05-14,JavaScript,25268
2013-05-15,JavaScript,24166
2013-05-16,JavaScript,22394
2013-05-17,JavaScript,22547
2013-05-18,JavaScript,14797
2013-05-19,JavaScript,15983
2013-05-20,JavaScript,23122
2013-05-21,JavaScript,25361
2013-05-22,JavaScript,24977
2013-05-23,JavaScript,25622
2013-05-24,JavaScript,23584
2013-05-25,JavaScript,16236
2013-05-26,JavaScript,16596
