days,repository_language,lang_count
2013-02-25,Java,10508
2013-02-26,Java,14398
2013-02-27,Java,14677
2013-02-28,Java,13317
2013-03-01,Java,12657
2013-03-02,Java,8634
2013-03-03,Java,8960
2013-03-04,Java,13427
2013-03-05,Java,13620
2013-03-06,Java,13742
2013-03-07,Java,14006
2013-03-08,Java,13621
2013-03-09,Java,8098
2013-03-10,Java,9205
2013-03-11,Java,13102
2013-03-12,Java,14486
2013-03-13,Java,14770
2013-03-14,Java,13756
2013-03-15,Java,13861
2013-03-16,Java,8858
2013-03-17,Java,9616
2013-03-18,Java,13040
2013-03-19,Java,15210
2013-03-20,Java,15562
2013-03-21,Java,14860
2013-03-22,Java,14010
2013-03-23,Java,8726
2013-03-24,Java,10089
2013-03-25,Java,14670
2013-03-26,Java,14247
2013-03-27,Java,14899
2013-03-28,Java,13912
2013-03-29,Java,11970
2013-03-30,Java,8849
2013-03-31,Java,9314
2013-04-01,Java,12219
2013-04-02,Java,14631
2013-04-03,Java,14731
2013-04-04,Java,14399
2013-04-05,Java,14513
2013-04-06,Java,10165
2013-04-07,Java,11347
2013-04-08,Java,15349
2013-04-09,Java,16089
2013-04-10,Java,15978
2013-04-11,Java,16377
2013-04-12,Java,14674
2013-04-13,Java,9870
2013-04-14,Java,10743
2013-04-15,Java,14939
2013-04-16,Java,14619
2013-04-17,Java,13930
2013-04-18,Java,16415
2013-04-19,Java,15624
2013-04-20,Java,10195
2013-04-21,Java,11621
2013-04-22,Java,16094
2013-04-23,Java,17124
2013-04-24,Java,17074
2013-04-25,Java,16723
2013-04-26,Java,13595
2013-04-27,Java,10807
2013-04-28,Java,12219
2013-04-29,Java,15053
2013-04-30,Java,15335
2013-05-01,Java,12990
2013-05-02,Java,15346
2013-05-03,Java,14751
2013-05-04,Java,9594
2013-05-05,Java,10127
2013-05-06,Java,14880
2013-05-07,Java,14926
2013-05-08,Java,15167
2013-05-09,Java,14797
2013-05-10,Java,14254
2013-05-11,Java,9486
2013-05-12,Java,9960
2013-05-13,Java,15253
2013-05-14,Java,16251
2013-05-15,Java,15849
2013-05-16,Java,14859
2013-05-17,Java,14412
2013-05-18,Java,9050
2013-05-19,Java,9650
2013-05-20,Java,13880
2013-05-21,Java,15603
2013-05-22,Java,15425
2013-05-23,Java,16197
2013-05-24,Java,14664
2013-05-25,Java,9551
2013-05-26,Java,10865
2013-05-27,Java,13457
2013-05-28,Java,14572
2013-05-29,Java,16056
2013-05-30,Java,14860
2013-05-31,Java,14556
2013-06-01,Java,9065
2013-06-02,Java,10346
2013-06-03,Java,15207
2013-06-04,Java,15315
2013-06-05,Java,15753
2013-06-06,Java,15405
2013-06-07,Java,14593
2013-06-08,Java,8759
2013-06-09,Java,9909
2013-06-10,Java,14003
2013-06-11,Java,14475
2013-06-12,Java,14001
2013-06-13,Java,14700
2013-06-14,Java,13465
2013-06-15,Java,8336
2013-06-16,Java,9305
2013-06-17,Java,14152
2013-06-18,Java,14730
2013-06-19,Java,13240
2013-06-20,Java,14054
2013-06-21,Java,12735
2013-06-22,Java,7994
2013-06-23,Java,8643
2013-06-24,Java,12270
2013-06-25,Java,14825
2013-06-26,Java,14483
2013-06-27,Java,13533
2013-06-28,Java,11927
2013-06-29,Java,7896
2013-06-30,Java,7887
2013-07-01,Java,12409
2013-07-02,Java,13221
2013-07-03,Java,13785
2013-07-04,Java,11663
2013-07-05,Java,11540
2013-07-06,Java,7630
2013-07-07,Java,7949
2013-07-08,Java,12623
2013-07-09,Java,13772
2013-07-10,Java,13749
2013-07-11,Java,13313
2013-07-12,Java,12977
2013-07-13,Java,7558
2013-07-14,Java,8215
2013-07-15,Java,13166
2013-07-16,Java,14182
2013-07-17,Java,14292
2013-07-18,Java,14020
2013-07-19,Java,13113
2013-07-20,Java,7658
2013-07-21,Java,8354
2013-07-22,Java,11809
2013-07-23,Java,14370
2013-07-24,Java,13579
2013-07-25,Java,13935
2013-07-26,Java,13215
2013-07-27,Java,8494
2013-07-28,Java,9048
2013-07-29,Java,13022
